Duration (Seconds),CPU_Usage,Memory_Usage,Disk_Usage
7579,82.15,39.6,0.7999999999999972
7580,88.875,39.5,0.7999999999999972
7581,79.825,39.7,0.7999999999999972
7582,58.15,39.7,0.7999999999999972
7583,66.375,39.7,0.7999999999999972
7584,57.725,39.7,0.7999999999999972
7585,67.35,39.7,0.7999999999999972
7586,66.0,39.7,0.7999999999999972
7587,60.55,39.8,0.7999999999999972
7588,61.1,39.8,0.7999999999999972
7589,65.7,39.9,0.7999999999999972
7590,56.5,39.7,0.7000000000000028
7591,56.025,39.7,0.5999999999999943
7592,71.65,39.7,0.5999999999999943
7593,60.575,39.8,0.5999999999999943
7594,56.8,39.9,0.5999999999999943
7595,65.825,40.0,0.5999999999999943
7596,58.0,39.9,0.5999999999999943
7597,84.35000000000001,40.2,0.5999999999999943
7598,99.5,40.0,0.5999999999999943
7599,99.75,40.2,0.5999999999999943
7600,100.0,40.3,0.5999999999999943
7601,100.0,40.4,0.5999999999999943
7602,100.0,40.4,0.5999999999999943
7603,99.75,40.4,0.5999999999999943
7604,100.0,40.0,0.5999999999999943
7605,99.75,40.4,0.5999999999999943
7606,100.0,40.5,0.5999999999999943
7607,100.0,40.3,0.5999999999999943
7608,100.0,40.2,0.5999999999999943
7609,100.0,40.2,0.5999999999999943
7610,100.0,40.1,0.5999999999999943
7611,99.75,40.4,0.5999999999999943
7612,100.0,40.6,0.5999999999999943
7613,99.5,40.3,0.5999999999999943
7614,100.0,40.4,0.5999999999999943
7615,99.5,40.6,0.5999999999999943
7616,94.8,40.6,0.5999999999999943
7617,75.97500000000001,40.3,0.5999999999999943
7618,60.575,39.8,0.7000000000000028
7619,86.35,39.8,0.7000000000000028
7620,78.775,39.9,0.7000000000000028
7621,66.0,39.9,0.7000000000000028
7622,92.1,39.9,0.7000000000000028
7623,83.32499999999999,40.0,0.7000000000000028
7624,82.675,40.0,0.7000000000000028
7625,90.725,39.9,0.7000000000000028
7626,85.32499999999999,39.9,0.7000000000000028
7627,99.75,40.3,0.7000000000000028
7628,99.25,40.4,0.7000000000000028
7629,99.75,40.6,0.7000000000000028
7630,100.0,40.6,0.7000000000000028
7631,100.0,40.4,0.7000000000000028
7632,100.0,40.3,0.7000000000000028
7633,100.0,40.4,0.7000000000000028
7634,97.25,40.0,0.7000000000000028
7635,100.0,40.4,0.7000000000000028
7636,100.0,40.5,0.7000000000000028
7637,100.0,40.5,0.7000000000000028
7638,100.0,40.5,0.7000000000000028
7639,100.0,40.3,0.7000000000000028
7640,100.0,40.7,0.7000000000000028
7641,99.75,40.6,0.7000000000000028
7642,100.0,40.6,0.7000000000000028
7643,100.0,40.8,0.7000000000000028
7644,100.0,40.6,0.7000000000000028
7645,100.0,40.5,0.7000000000000028
7646,99.5,40.9,0.7000000000000028
7647,100.0,40.8,0.7000000000000028
7648,99.75,40.8,0.7000000000000028
7649,100.0,40.5,0.7000000000000028
7650,82.575,40.8,0.7000000000000028
7651,77.5,40.2,0.7000000000000028
7652,64.075,40.1,0.7000000000000028
7653,63.7,40.6,0.7000000000000028
7654,68.175,40.2,0.7000000000000028
7655,82.075,40.3,0.7000000000000028
7656,70.775,40.6,0.7000000000000028
7657,63.75,40.3,0.7000000000000028
7658,64.85,40.6,0.7000000000000028
7659,72.575,40.1,0.7000000000000028
7660,92.0,40.2,0.7000000000000028
7661,74.85,40.1,0.7000000000000028
7662,61.85,40.1,0.7000000000000028
7663,66.65,40.2,0.7000000000000028
7664,86.775,40.0,0.7000000000000028
7665,67.025,40.1,0.7999999999999972
7666,63.075,40.1,0.7999999999999972
7667,72.225,40.1,0.7999999999999972
7668,81.325,40.1,0.7999999999999972
7669,74.7,40.1,0.7999999999999972
7670,66.225,40.1,0.7999999999999972
7671,65.625,40.0,0.7999999999999972
7672,67.67500000000001,40.2,0.7999999999999972
7673,63.525,40.1,0.7999999999999972
7674,62.62499999999999,40.1,0.7999999999999972
7675,65.6,40.1,0.7999999999999972
7676,82.575,40.1,0.8999999999999915
7677,80.02499999999999,40.1,0.8999999999999915
7678,62.625,40.2,0.8999999999999915
7679,69.125,40.1,0.8999999999999915
7680,70.35,40.2,0.8999999999999915
7681,84.95,40.1,0.8999999999999915
7682,80.4,40.0,0.7000000000000028
7683,66.85,40.2,0.7000000000000028
7684,63.6,40.1,0.7000000000000028
7685,64.4,40.2,0.7000000000000028
7686,57.95,40.2,0.7000000000000028
7687,66.625,40.2,0.7000000000000028
7688,84.025,40.4,0.7000000000000028
7689,100.0,40.4,0.7000000000000028
7690,100.0,40.5,0.7000000000000028
7691,100.0,40.6,0.7000000000000028
7692,99.5,40.8,0.7000000000000028
7693,100.0,40.7,0.7000000000000028
7694,100.0,40.6,0.7000000000000028
7695,99.75,40.7,0.7000000000000028
7696,100.0,40.6,0.7000000000000028
7697,100.0,40.6,0.7000000000000028
7698,99.5,40.7,0.7000000000000028
7699,99.75,40.7,0.7000000000000028
7700,100.0,40.6,0.7000000000000028
7701,100.0,40.4,0.7000000000000028
7702,100.0,40.3,0.7000000000000028
7703,100.0,40.6,0.7000000000000028
7704,100.0,40.2,0.7000000000000028
7705,99.75,40.8,0.7000000000000028
7706,100.0,40.9,0.7000000000000028
7707,100.0,41.4,0.7000000000000028
7708,100.0,41.1,0.7000000000000028
7709,100.0,41.0,0.7000000000000028
7710,100.0,40.5,0.7000000000000028
7711,92.75,40.5,0.7000000000000028
7712,87.95,40.2,0.7000000000000028
7713,83.025,40.4,0.7000000000000028
7714,86.25,40.0,0.7000000000000028
7715,75.14999999999999,40.3,0.7000000000000028
7716,64.225,40.3,0.7000000000000028
7717,74.14999999999999,40.1,0.7000000000000028
7718,69.225,40.1,0.7000000000000028
7719,71.475,40.0,0.7999999999999972
7720,68.125,40.3,0.7999999999999972
7721,86.625,40.2,0.7999999999999972
7722,65.2,40.0,0.7999999999999972
7723,72.375,40.2,0.7999999999999972
7724,62.95,40.1,0.7999999999999972
7725,70.35000000000001,40.2,0.7999999999999972
7726,64.82499999999999,40.2,0.7999999999999972
7727,62.8,40.2,0.7999999999999972
7728,62.625,40.2,0.7999999999999972
7729,60.225,40.0,0.7999999999999972
7730,62.6,40.2,0.8999999999999915
7731,61.925,40.1,0.8999999999999915
7732,76.5,40.2,0.8999999999999915
7733,64.725,40.1,0.8999999999999915
7734,60.35,40.1,0.8999999999999915
7735,73.175,40.1,0.8999999999999915
7736,61.675,40.2,0.8999999999999915
7737,55.275,40.1,0.7000000000000028
7738,60.775000000000006,40.1,0.7000000000000028
7739,57.25,40.1,0.7000000000000028
7740,83.69999999999999,40.3,0.7000000000000028
7741,88.22500000000001,40.2,0.7000000000000028
7742,58.575,40.3,0.7000000000000028
7743,70.375,40.4,0.7000000000000028
7744,86.375,40.4,0.7000000000000028
7745,82.05,40.0,0.7000000000000028
7746,57.925,39.8,0.7000000000000028
7747,38.7,39.8,0.7000000000000028
7748,41.5,39.9,0.7000000000000028
7749,59.875,39.7,0.7000000000000028
7750,42.15,39.7,0.7000000000000028
7751,57.45,39.9,0.7000000000000028
7752,52.825,39.8,0.7000000000000028
7753,40.45,40.0,0.7000000000000028
7754,34.525000000000006,39.9,0.7000000000000028
7755,44.675,39.8,0.7000000000000028
7756,34.65,40.0,0.7000000000000028
7757,36.425,39.9,0.7000000000000028
7758,36.175,39.8,0.7000000000000028
7759,35.475,39.9,0.7000000000000028
7760,38.075,39.9,0.7000000000000028
7761,32.125,39.8,0.7000000000000028
7762,52.45,39.9,0.7000000000000028
7763,61.55,39.7,0.7000000000000028
7764,51.27499999999999,39.9,0.7000000000000028
7765,39.125,39.8,0.7000000000000028
7766,34.85,39.7,0.7000000000000028
7767,33.825,39.9,0.7000000000000028
7768,39.25,39.9,0.7000000000000028
7769,36.0,39.8,0.7000000000000028
7770,45.8,39.9,0.7000000000000028
7771,48.875,39.8,0.7000000000000028
7772,34.6,39.9,0.7000000000000028
7773,35.825,39.9,0.7000000000000028
7774,36.8,39.7,0.7000000000000028
7775,33.625,39.8,0.7000000000000028
7776,32.9,39.8,0.7000000000000028
7777,35.175,39.8,0.7000000000000028
7778,44.8,39.9,0.7000000000000028
7779,58.1,39.8,0.7000000000000028
7780,44.05,39.7,0.7000000000000028
7781,39.2,39.9,0.7000000000000028
7782,41.6,39.9,0.7000000000000028
7783,58.725,39.9,0.7000000000000028
7784,38.05,39.9,0.7000000000000028
7785,46.275,39.8,0.7000000000000028
7786,36.975,39.8,0.7000000000000028
7787,35.4,39.8,0.7000000000000028
7788,33.525,39.7,0.7000000000000028
7789,36.325,39.9,0.7000000000000028
7790,34.05,39.9,0.7000000000000028
7791,61.725,39.8,0.7000000000000028
7792,54.675,39.9,0.7000000000000028
7793,38.725,39.8,0.7000000000000028
7794,36.575,39.8,0.7000000000000028
7795,44.775,40.0,0.7000000000000028
7796,48.525,39.9,0.7000000000000028
7797,57.475,39.8,0.7000000000000028
7798,36.475,39.9,0.7000000000000028
7799,35.975,39.8,0.7000000000000028
7800,33.125,39.9,0.7000000000000028
7801,36.4,40.0,0.7000000000000028
7802,35.575,39.9,0.7000000000000028
7803,32.1,39.8,0.7000000000000028
7804,38.875,39.9,0.7000000000000028
7805,41.625,40.0,0.7000000000000028
7806,54.375,39.8,0.7000000000000028
7807,42.125,39.9,0.7000000000000028
7808,33.85,39.9,0.7000000000000028
7809,36.05,39.8,0.7000000000000028
7810,36.175,39.9,0.7000000000000028
7811,39.825,39.8,0.7000000000000028
7812,49.650000000000006,39.7,0.7000000000000028
7813,57.7,39.9,0.7000000000000028
7814,48.2,39.8,0.7000000000000028
7815,60.975,40.0,0.7000000000000028
7816,64.45,40.0,0.7000000000000028
7817,56.925,39.9,0.7000000000000028
7818,34.2,39.8,0.7000000000000028
7819,47.05,39.9,0.7000000000000028
7820,34.225,39.8,0.7000000000000028
7821,35.025,40.0,0.7000000000000028
7822,37.8,39.9,0.7000000000000028
7823,34.375,40.0,0.7000000000000028
7824,43.225,40.0,0.7000000000000028
7825,34.45,39.9,0.7000000000000028
7826,36.725,39.7,0.7000000000000028
7827,39.0,39.8,0.7000000000000028
7828,46.7,39.8,0.7000000000000028
7829,40.075,40.0,0.7000000000000028
7830,32.8,39.9,0.7000000000000028
7831,66.775,40.0,0.7000000000000028
7832,58.775,39.9,0.7000000000000028
7833,44.625,39.8,0.7000000000000028
7834,37.325,39.9,0.7000000000000028
7835,48.175,39.9,0.7000000000000028
7836,51.325,40.0,0.7000000000000028
7837,34.825,39.8,0.7000000000000028
7838,33.525,39.9,0.7000000000000028
7839,31.275,39.9,0.7000000000000028
7840,35.55,39.9,0.7000000000000028
7841,54.175,39.7,0.7000000000000028
7842,55.325,39.9,0.7000000000000028
7843,36.975,39.8,0.7000000000000028
7844,39.825,39.8,0.7000000000000028
7845,33.875,39.8,0.7000000000000028
7846,40.75,39.8,0.7000000000000028
7847,32.075,39.9,0.7000000000000028
7848,42.875,39.9,0.7000000000000028
7849,35.575,39.8,0.7000000000000028
7850,39.625,39.8,0.7000000000000028
7851,57.325,39.7,0.7000000000000028
7852,49.35,40.0,0.7000000000000028
7853,33.6,39.8,0.7000000000000028
7854,44.4,39.8,0.7000000000000028
7855,36.5,39.7,0.7000000000000028
7856,37.875,39.8,0.7000000000000028
7857,34.625,39.7,0.7000000000000028
7858,39.775000000000006,39.9,0.7000000000000028
7859,33.925,40.0,0.7000000000000028
7860,38.225,39.9,0.7000000000000028
7861,36.625,39.8,0.7000000000000028
7862,35.775,40.0,0.7000000000000028
7863,37.75,39.8,0.7000000000000028
7864,35.925,39.8,0.7000000000000028
7865,37.775,39.7,0.7000000000000028
7866,33.675000000000004,39.9,0.7000000000000028
7867,36.725,39.9,0.7000000000000028
7868,59.525,39.8,0.7000000000000028
7869,44.925,39.9,0.7000000000000028
7870,55.5,39.9,0.7000000000000028
7871,47.225,39.9,0.7000000000000028
7872,48.75,39.8,0.7000000000000028
7873,35.925,39.9,0.7000000000000028
7874,37.625,40.1,0.7000000000000028
7875,31.65,39.9,0.7000000000000028
7876,45.575,39.9,0.7000000000000028
7877,33.0,39.9,0.7000000000000028
7878,59.375,39.9,0.7000000000000028
7879,38.725,40.1,0.7000000000000028
7880,35.5,39.8,0.7000000000000028
7881,43.05,39.9,0.7000000000000028
7882,50.5,40.0,0.7000000000000028
7883,52.5,39.9,0.7000000000000028
7884,38.35,39.9,0.7000000000000028
7885,65.0,39.9,0.7000000000000028
7886,50.275000000000006,40.0,0.7000000000000028
7887,35.4,39.8,0.7000000000000028
7888,39.15,39.9,0.7000000000000028
7889,35.2,40.0,0.7000000000000028
7890,39.375,39.8,0.7000000000000028
7891,35.025000000000006,39.8,0.7000000000000028
7892,35.075,39.9,0.7000000000000028
7893,35.6,39.9,0.7000000000000028
7894,48.0,39.8,0.7000000000000028
7895,36.625,39.8,0.7000000000000028
7896,35.275,40.0,0.7000000000000028
7897,45.7,39.9,0.7000000000000028
7898,34.875,39.8,0.7000000000000028
7899,35.875,39.9,0.7000000000000028
7900,38.775000000000006,39.9,0.7000000000000028
7901,32.275,40.0,0.7000000000000028
7902,49.2,39.9,0.7000000000000028
7903,52.075,39.8,0.7000000000000028
7904,81.1,39.8,0.7000000000000028
7905,36.9,39.8,0.7000000000000028
7906,49.85,39.9,0.7000000000000028
7907,43.525,39.9,0.7000000000000028
7908,33.65,39.9,0.7000000000000028
7909,36.675,39.9,0.7000000000000028
7910,36.975,39.9,0.7000000000000028
7911,34.425000000000004,39.9,0.7000000000000028
7912,39.375,40.0,0.7000000000000028
7913,34.825,39.9,0.7000000000000028
7914,40.45,40.1,0.7000000000000028
7915,53.375,39.7,0.7000000000000028
7916,43.175,39.9,0.7000000000000028
7917,39.225,39.9,0.7000000000000028
7918,56.65,40.0,0.7000000000000028
7919,45.05,40.0,0.7000000000000028
7920,60.3,40.0,0.7000000000000028
7921,40.1,39.8,0.7000000000000028
7922,35.75,39.9,0.7000000000000028
7923,32.325,39.8,0.7000000000000028
7924,36.3,40.0,0.7000000000000028
7925,34.825,39.8,0.7000000000000028
7926,36.5,39.9,0.7000000000000028
7927,41.975,39.9,0.7000000000000028
7928,33.1,39.8,0.7000000000000028
7929,35.4,39.7,0.7000000000000028
7930,36.075,39.9,0.7000000000000028
7931,46.525,39.9,0.7000000000000028
7932,36.5,39.9,0.7000000000000028
7933,37.175,40.0,0.7000000000000028
7934,49.05,40.0,0.7000000000000028
7935,64.5,39.8,0.7000000000000028
7936,50.95,40.1,0.7000000000000028
7937,39.375,40.0,0.7000000000000028
7938,38.075,39.9,0.7000000000000028
7939,37.075,39.9,0.7000000000000028
7940,34.55,39.8,0.7000000000000028
7941,36.925,40.0,0.7000000000000028
7942,36.65,40.0,0.7000000000000028
7943,70.72500000000001,39.8,0.7000000000000028
7944,37.65,39.8,0.7000000000000028
7945,37.85,39.8,0.7000000000000028
7946,62.6,39.9,0.7000000000000028
7947,44.425,39.9,0.7000000000000028
7948,35.475,39.8,0.7000000000000028
7949,36.825,39.9,0.7000000000000028
7950,33.4,40.0,0.7000000000000028
7951,54.150000000000006,39.8,0.7000000000000028
7952,44.075,39.9,0.7000000000000028
7953,36.05,39.8,0.7000000000000028
7954,34.225,39.8,0.7000000000000028
7955,39.875,39.8,0.7000000000000028
7956,39.25,39.9,0.7000000000000028
7957,56.900000000000006,39.9,0.7000000000000028
7958,34.0,39.7,0.7000000000000028
7959,33.65,39.8,0.7000000000000028
7960,33.75,39.8,0.7000000000000028
7961,49.025,39.8,0.7000000000000028
7962,66.65,40.0,0.7000000000000028
7963,45.900000000000006,39.9,0.7000000000000028
7964,43.975,40.0,0.7000000000000028
7965,35.2,39.9,0.7000000000000028
7966,37.4,39.8,0.7000000000000028
7967,40.15,39.9,0.7000000000000028
7968,35.225,40.0,0.7000000000000028
7969,33.9,40.0,0.7000000000000028
7970,45.875,40.0,0.7000000000000028
7971,39.375,40.0,0.7000000000000028
7972,37.025000000000006,39.9,0.7000000000000028
7973,36.775,39.9,0.7000000000000028
7974,41.425,40.0,0.7000000000000028
7975,36.400000000000006,39.9,0.7000000000000028
7976,36.7,39.9,0.7000000000000028
7977,37.1,39.8,0.7000000000000028
7978,36.45,40.0,0.7000000000000028
7979,34.525,39.9,0.7000000000000028
7980,36.025,40.1,0.7000000000000028
7981,35.975,39.9,0.7000000000000028
7982,62.02499999999999,39.9,0.7000000000000028
7983,45.35,39.9,0.7000000000000028
7984,58.775000000000006,39.9,0.7000000000000028
7985,43.1,40.0,0.7000000000000028
7986,36.325,39.9,0.7000000000000028
7987,35.224999999999994,39.9,0.7000000000000028
7988,33.375,39.9,0.7000000000000028
7989,35.15,39.8,0.7000000000000028
7990,59.2,39.9,0.7000000000000028
7991,56.975,39.8,0.7000000000000028
7992,42.62500000000001,40.0,0.7000000000000028
7993,47.8,39.9,0.7000000000000028
7994,53.75,39.8,0.7000000000000028
7995,39.0,39.9,0.7000000000000028
7996,36.95,40.0,0.7000000000000028
7997,42.775,39.8,0.7000000000000028
7998,36.7,40.0,0.7000000000000028
7999,34.2,39.9,0.7000000000000028
8000,35.4,39.9,0.7000000000000028
8001,36.025,39.8,0.7000000000000028
8002,37.425,39.9,0.7000000000000028
8003,34.825,40.0,0.7000000000000028
8004,49.05,39.9,0.7000000000000028
8005,59.425,39.8,0.7000000000000028
8006,54.5,39.8,0.7000000000000028
8007,37.075,39.8,0.7000000000000028
8008,40.125,39.8,0.7000000000000028
8009,33.975,39.9,0.7000000000000028
8010,43.9,39.8,0.7000000000000028
8011,31.75,39.9,0.7000000000000028
8012,37.0,39.9,0.7000000000000028
8013,36.175,39.8,0.7000000000000028
8014,35.8,39.9,0.7000000000000028
8015,35.05,39.9,0.7000000000000028
8016,33.8,39.7,0.7000000000000028
8017,50.025,39.9,0.7000000000000028
8018,50.425,39.9,0.7000000000000028
8019,47.725,39.9,0.7000000000000028
8020,34.85,39.9,0.7000000000000028
8021,57.95,39.8,0.7000000000000028
8022,37.15,39.9,0.7000000000000028
8023,43.25,40.1,0.7000000000000028
8024,39.175,39.9,0.7000000000000028
8025,35.45,39.9,0.7000000000000028
8026,46.1,40.0,0.7000000000000028
8027,55.0,39.9,0.7000000000000028
8028,36.25,39.9,0.7000000000000028
8029,62.475,39.7,0.7000000000000028
8030,54.45,39.8,0.7000000000000028
8031,33.675,39.6,0.7000000000000028
8032,37.075,39.7,0.7000000000000028
8033,43.6,39.6,0.7000000000000028
8034,38.45,39.5,0.7000000000000028
8035,38.0,39.5,0.7000000000000028
8036,36.075,39.5,0.7000000000000028
8037,39.325,39.5,0.7000000000000028
8038,37.3,39.6,0.7000000000000028
8039,43.375,39.6,0.7000000000000028
8040,38.775000000000006,39.7,0.7000000000000028
8041,39.55,39.7,0.7000000000000028
8042,38.325,39.5,0.7000000000000028
8043,58.175,39.6,0.7000000000000028
8044,59.8,39.6,0.7000000000000028
8045,34.525,39.7,0.7000000000000028
8046,37.625,39.7,0.7000000000000028
8047,36.5,39.5,0.7000000000000028
8048,34.05,39.6,0.7000000000000028
8049,37.575,39.5,0.7000000000000028
8050,34.825,39.6,0.7000000000000028
8051,34.125,39.6,0.7000000000000028
8052,50.25,39.6,0.7000000000000028
8053,40.475,39.5,0.7000000000000028
8054,46.900000000000006,39.7,0.7000000000000028
8055,68.35,39.5,0.7000000000000028
8056,50.55,39.6,0.7000000000000028
8057,62.3,39.7,0.7000000000000028
8058,43.3,39.7,0.7000000000000028
8059,32.575,39.6,0.7000000000000028
8060,32.975,39.5,0.7000000000000028
8061,36.45,39.6,0.7000000000000028
8062,56.425,39.7,0.7000000000000028
8063,50.05,39.5,0.7000000000000028
8064,42.2,39.6,0.7000000000000028
8065,34.45,39.6,0.7000000000000028
8066,35.8,39.6,0.7000000000000028
8067,43.0,39.5,0.7000000000000028
8068,40.425,39.6,0.7000000000000028
8069,43.6,39.6,0.7000000000000028
8070,37.2,39.5,0.7000000000000028
8071,40.775,39.6,0.7000000000000028
8072,38.425,39.6,0.7000000000000028
8073,41.425,39.6,0.7000000000000028
8074,40.175,39.7,0.7000000000000028
8075,38.225,39.5,0.7000000000000028
8076,54.25,39.6,0.7000000000000028
8077,61.65,39.5,0.7000000000000028
8078,41.8,39.5,0.7000000000000028
8079,40.075,39.7,0.7000000000000028
8080,35.45,39.6,0.7000000000000028
8081,38.675,39.6,0.7000000000000028
8082,39.75,39.7,0.7000000000000028
8083,56.1,39.7,0.7000000000000028
8084,51.325,39.6,0.7000000000000028
8085,36.8,39.7,0.7000000000000028
8086,66.15,39.5,0.7000000000000028
8087,41.7,39.7,0.7000000000000028
8088,48.0,39.6,0.7000000000000028
8089,40.875,39.6,0.7000000000000028
8090,46.975,39.6,0.7000000000000028
8091,40.05,39.6,0.7000000000000028
8092,67.47500000000001,39.5,0.7000000000000028
8093,65.075,39.6,0.7000000000000028
8094,38.925,39.6,0.7000000000000028
8095,35.075,39.7,0.7000000000000028
8096,33.325,39.4,0.7000000000000028
8097,34.55,39.6,0.7000000000000028
8098,35.825,39.5,0.7000000000000028
8099,37.55,39.5,0.7000000000000028
8100,34.075,39.6,0.7000000000000028
8101,35.35,39.7,0.7000000000000028
8102,40.1,39.8,0.7000000000000028
8103,40.575,39.6,0.7000000000000028
8104,32.35,39.6,0.7000000000000028
8105,36.075,39.6,0.7000000000000028
8106,46.7,39.7,0.7000000000000028
8107,36.425,39.6,0.7000000000000028
8108,37.725,39.5,0.7000000000000028
8109,38.55,39.7,0.7000000000000028
8110,44.65,39.6,0.7000000000000028
8111,59.675,39.5,0.7000000000000028
8112,47.5,39.6,0.7000000000000028
8113,46.5,39.9,0.7000000000000028
8114,42.5,39.6,0.7000000000000028
8115,40.45,39.7,0.7000000000000028
8116,36.35,39.5,0.7000000000000028
8117,36.65,39.7,0.7000000000000028
8118,52.075,39.6,0.7000000000000028
8119,43.825,39.6,0.7000000000000028
8120,40.5,39.5,0.7000000000000028
8121,58.55,39.5,0.7000000000000028
8122,59.4,39.6,0.7000000000000028
8123,49.9,39.5,0.7000000000000028
8124,38.475,39.5,0.7000000000000028
8125,37.65,39.7,0.7000000000000028
8126,35.0,39.5,0.7000000000000028
8127,37.775,39.6,0.7000000000000028
8128,60.55,39.7,0.7000000000000028
8129,49.25,39.6,0.7000000000000028
8130,39.05,39.7,0.7000000000000028
8131,46.5,39.7,0.7000000000000028
8132,33.325,39.6,0.7000000000000028
8133,47.175,39.7,0.7000000000000028
8134,34.45,39.5,0.7000000000000028
8135,44.2,39.5,0.7000000000000028
8136,35.625,39.6,0.7000000000000028
8137,38.225,39.6,0.7000000000000028
8138,35.8,39.5,0.7000000000000028
8139,41.325,39.6,0.7000000000000028
8140,35.75,39.7,0.7000000000000028
8141,41.650000000000006,39.6,0.7000000000000028
8142,61.45,39.6,0.7000000000000028
8143,50.825,39.6,0.7000000000000028
8144,64.02499999999999,39.6,0.7000000000000028
8145,43.225,39.7,0.7000000000000028
8146,34.95,39.6,0.7000000000000028
8147,40.625,39.6,0.7000000000000028
8148,35.95,39.5,0.7000000000000028
8149,25.075,39.6,0.7000000000000028
8150,32.025,39.6,0.7000000000000028
8151,35.95,39.7,0.7000000000000028
8152,34.35,39.6,0.7000000000000028
8153,56.875,39.7,0.7000000000000028
8154,79.975,39.6,0.7000000000000028
8155,55.55,39.7,0.7000000000000028
8156,33.099999999999994,39.7,0.7000000000000028
8157,39.05,39.6,0.7000000000000028
8158,33.050000000000004,39.6,0.7000000000000028
8159,37.475,39.6,0.7000000000000028
8160,37.225,39.6,0.7000000000000028
8161,40.825,39.7,0.7000000000000028
8162,45.825,39.6,0.7000000000000028
8163,34.975,39.7,0.7000000000000028
8164,51.8,39.7,0.7000000000000028
8165,38.075,39.7,0.7000000000000028
8166,36.25,39.6,0.7000000000000028
8167,54.05,39.8,0.7000000000000028
8168,66.75,39.6,0.7000000000000028
8169,68.8,39.7,0.7000000000000028
8170,33.4,39.6,0.7000000000000028
8171,37.925,39.5,0.7000000000000028
8172,36.675,39.5,0.7000000000000028
8173,36.575,39.7,0.7000000000000028
8174,42.175,39.6,0.7000000000000028
8175,46.475,39.7,0.7000000000000028
8176,35.45,39.6,0.7000000000000028
8177,36.075,39.7,0.7000000000000028
8178,38.55,39.5,0.7000000000000028
8179,39.775,39.6,0.7000000000000028
8180,32.925,39.5,0.7000000000000028
8181,38.85,39.6,0.7000000000000028
8182,45.025,39.7,0.7000000000000028
8183,52.8,39.7,0.7000000000000028
8184,62.5,39.6,0.7000000000000028
8185,32.9,39.7,0.7000000000000028
8186,31.9,39.6,0.7000000000000028
8187,37.675,39.6,0.7000000000000028
8188,33.275,39.6,0.7000000000000028
8189,38.15,39.6,0.7000000000000028
8190,35.45,39.6,0.7000000000000028
8191,65.05,39.6,0.7000000000000028
8192,91.9,35.6,0.7000000000000028
8193,60.85,36.1,0.7000000000000028
8194,41.15,36.0,0.7000000000000028
8195,31.725,36.0,0.7000000000000028
8196,34.5,35.9,0.7000000000000028
8197,33.575,35.9,0.7000000000000028
8198,32.25,36.1,0.7000000000000028
8199,66.0,36.1,0.7000000000000028
8200,78.9,36.5,0.7000000000000028
8201,45.275,36.6,0.7000000000000028
8202,54.075,36.7,0.7000000000000028
8203,64.6,36.8,0.7000000000000028
8204,74.6,37.0,0.7000000000000028
8205,71.025,37.1,0.7000000000000028
8206,65.6,35.3,0.7000000000000028
8207,35.925,35.1,0.7000000000000028
8208,69.25,35.5,0.7000000000000028
8209,84.19999999999999,35.9,0.7000000000000028
8210,60.075,35.8,0.7000000000000028
8211,42.85,35.8,0.7000000000000028
8212,35.4,35.7,0.7000000000000028
8213,64.225,35.7,0.7000000000000028
8214,42.125,35.6,0.7000000000000028
8215,52.3,35.6,0.7000000000000028
8216,36.675,35.6,0.7000000000000028
8217,37.65,35.7,0.7000000000000028
8218,54.725,35.7,0.7000000000000028
8219,61.875,36.2,0.7000000000000028
8220,67.95,36.1,0.7000000000000028
8221,61.0,35.9,0.7000000000000028
8222,59.175,36.1,0.7000000000000028
8223,59.85,37.2,0.7000000000000028
8224,58.05,37.6,0.7000000000000028
8225,65.975,37.9,0.7000000000000028
8226,72.525,38.2,0.7000000000000028
8227,61.925,38.5,0.7000000000000028
8228,75.15,38.6,0.7000000000000028
8229,61.475,38.6,0.7000000000000028
8230,68.175,38.5,0.7000000000000028
8231,60.825,38.6,0.7000000000000028
8232,68.42500000000001,38.7,0.7000000000000028
8233,61.3,39.1,0.7000000000000028
8234,64.475,39.4,0.7000000000000028
8235,83.075,39.6,0.7000000000000028
8236,59.075,35.6,0.7000000000000028
8237,59.475,36.9,0.7000000000000028
8238,58.8,37.6,0.7000000000000028
8239,63.925,37.7,0.7000000000000028
8240,69.35,38.0,0.7000000000000028
8241,60.475,38.5,0.7000000000000028
8242,58.725,38.4,0.7000000000000028
8243,58.9,38.7,0.7000000000000028
8244,66.575,38.4,0.7000000000000028
8245,70.35,38.6,0.7000000000000028
8246,68.975,38.6,0.7000000000000028
8247,62.7,38.6,0.7000000000000028
8248,57.025,38.6,0.7000000000000028
8249,60.05,38.7,0.7000000000000028
8250,63.15,39.2,0.7000000000000028
8251,59.2,39.5,0.7000000000000028
8252,59.475,39.7,0.7000000000000028
8253,61.0,39.9,0.7000000000000028
8254,58.025000000000006,40.1,0.7000000000000028
8255,63.25,40.3,0.7000000000000028
8256,61.400000000000006,35.9,0.7000000000000028
8257,61.05,37.0,0.7000000000000028
8258,81.8,37.6,0.7000000000000028
8259,62.35,37.8,0.7000000000000028
8260,68.575,38.0,0.7000000000000028
8261,57.4,38.6,0.7000000000000028
8262,58.35,38.7,0.7000000000000028
8263,58.775,38.7,0.7000000000000028
8264,59.05,36.6,0.7000000000000028
8265,60.475,37.5,0.7000000000000028
8266,78.8,37.8,0.7000000000000028
8267,66.3,37.9,0.7000000000000028
